"source","target","correlation"
"comp100158_c0_seq4","comp22480_c0_seq1",0.952561261559191
"comp100161_c0_seq1","comp150331_c0_seq1",0.955401777442982
"comp100162_c0_seq13","comp5236_c0_seq2",0.974278800460874
"comp100162_c0_seq13","comp5880_c0_seq1",0.966126250196944
"comp100162_c0_seq13","comp76592_c0_seq2",0.95104733766089
"comp100168_c0_seq1","comp102271_c0_seq6",0.953316824433346
"comp100168_c0_seq1","comp86728_c0_seq2",0.952192618995672
"comp100168_c0_seq1","comp94644_c0_seq2",0.957527072074226
"comp100168_c0_seq1","comp94644_c0_seq4",0.957672277361527
"comp100168_c0_seq1","comp97613_c0_seq6",0.952680869033361
"comp100173_c0_seq2","comp101123_c0_seq5",0.953562284754143
"comp100173_c0_seq2","comp1182151_c0_seq1",0.95140757821907
